ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
12083,67,1236,6153,4792,37,2,1,7,0,764,896,128,132,131,3,2,59,68,23,4,54,15,100,-0.4473902039086463,-0.2867061582234575,2.5673629600092487,0.23760149156093743,85,1,-0.6768008780635573,-1.46206634799661,-0.2821522438923803
12086,67,1236,5436,5429,37,2,1,7,0,764,896,153,157,156,2,1,59,119,62,15,10,11,60,0.2786791821399864,0.45555512573545814,-0.24623934273829345,-0.1317909457569122,11,1,-0.808471627579737,0.39549836007764017,0.5466840464721812
12088,72,1236,3499,5539,26,2,1,7,0,764,896,167,171,170,2,1,59,17,2,37,30,11,60,-0.4446924540998166,-0.34914328380398924,1.054437781630349,0.17043923023041932,33,0,1.018377314200023,1.1669766481139676,-0.35186536795879425
12089,72,1236,3499,5539,26,2,1,7,0,764,896,167,171,170,2,1,59,10,0,15,33,10,60,-0.43395141319429104,-0.3578899263150388,0.2979751924408992,-0.006624913277310242,11,0,1.018377314200023,1.1669766481139676,-0.36162803508668
12090,72,1236,3499,5539,26,2,1,7,0,764,896,167,171,170,2,1,59,99,56,10,36,0,180,-0.4394468294715367,-0.3508902953148055,0.6009987571538904,-0.10431547521260931,50,0,1.018377314200023,1.1669766481139676,-0.353825986408908
12091,72,1236,3499,5539,26,2,1,7,0,764,896,167,171,170,2,1,59,159,81,22,19,0,270,-0.44491726658388575,-0.34147667786869984,1.1923551638332952,-0.10126264515213121,81,0,1.018377314200023,1.1669766481139676,-0.34329524195004985
12092,72,1236,3499,5539,26,2,1,7,0,764,896,167,171,170,2,1,59,174,84,44,33,10,30,-0.3750505423681763,-0.29322848899659776,-0.10766416697953046,-0.01273057339826644,35,0,1.018377314200023,1.1669766481139676,-0.2894287659752765
12093,72,1236,3499,5539,26,2,1,7,0,764,896,167,171,170,2,1,59,128,66,0,18,10,120,-0.39053762460405045,-0.13543616185802204,0.4207633228600563,-0.08294566478926263,7,0,1.018377314200023,1.1669766481139676,-0.11323586876248126
12094,72,1236,3499,5539,26,2,1,7,0,764,896,167,171,170,2,1,59,56,12,15,49,10,30,0.18935368846984807,0.8004978856009471,-0.1131457799446714,-0.015783403458744506,23,0,1.018377314200023,1.1669766481139676,0.9318546153934875
12100,63,1236,6189,6018,30,2,1,7,0,764,896,179,184,183,3,2,59,89,44,39,54,15,20,-0.41089564399475587,-0.28207796791463063,0.22123261092892602,0.3017109228309775,85,1,0.028530875626129097,0.4189537475526376,-0.2769778281889874
12107,70,1236,6183,5869,41,2,1,7,4,764,896,159,163,162,2,5,59,8,0,15,21,7,240,-0.4329522465984282,-0.40880581219061857,-0.11862739290981235,-0.16537207642217125,11,1,-0.5424834803158965,-1.1882501942124013,-0.41848597013997735
12109,82,1236,6205,5780,11,2,1,7,4,764,896,156,160,159,2,5,59,102,57,15,2,7,240,-0.15943039098097445,-0.38841194356758696,-0.4372187384438039,-0.1836890567850398,11,0,1.0680019685402917,1.2052191276927677,-0.3957064135082439
12110,82,1236,6205,5780,11,2,1,7,4,764,896,156,160,159,2,1,59,104,57,15,13,10,60,0.7124673597338403,-0.0440557590357941,-0.41375743495300066,-0.17147773654312742,11,0,1.0680019685402917,1.2052191276927677,-0.011202859111203216
12112,63,1236,6190,5939,30,2,1,7,0,764,896,162,166,165,3,2,59,91,46,14,54,15,30,-0.41089564399475587,-0.3666090545532887,-0.11862739290981235,-0.018836233519222603,74,1,0.20585630713535608,-0.18629722924783867,-0.3713704896532244
12113,16,1236,6140,5967,42,2,1,7,3,764,896,166,170,169,2,1,59,106,58,15,5,11,60,0.4722926892533091,0.34154026568774887,-0.3181581048409426,-0.15010792611978074,23,0,1.1043933817231555,1.233263612717221,0.4193651225828388
12120,72,1236,2842,6418,26,2,1,7,0,764,896,205,210,209,3,2,59,89,44,39,54,15,20,-0.3710039176549318,-0.1340685576879169,0.22123261092892602,0.3017109228309775,85,1,-0.776711848801965,-1.9418819917786219,-0.11169971410053647
12122,53,1236,2929,6479,9,2,1,7,0,764,896,195,200,199,2,1,59,154,80,27,1,0,336,-0.42795641361911396,-0.32327407489382554,0.36068484476211154,-0.15316075618025884,1,0,1.2155526074453573,1.3189267669737332,-0.32298161780196455
12123,16,1236,2915,6488,42,2,1,7,0,764,896,196,201,200,2,1,59,113,60,15,12,11,30,-0.4314035383748408,-0.450442147534608,-0.43656094488798697,-0.16537207642217125,23,0,1.2162142695032276,1.3194366667014505,-0.4649748612251476
12125,58,1236,2927,6429,15,2,1,7,0,764,896,191,196,195,2,1,59,119,62,15,10,11,60,-0.4117699147661359,-0.40574738355099327,-0.2721125559337587,-0.13789660587786837,11,1,-0.40816608256823583,-0.09859447608045713,-0.4150700472732844
12126,61,1236,2940,6583,16,2,1,7,0,764,896,208,213,212,2,1,59,169,82,15,34,0,60,-0.38299391680528594,-0.44338690874092695,-0.4470856417810576,-0.17758339666408363,11,0,1.2426807518180376,1.3398326558101439,-0.45709196230201005
12127,53,1236,2868,6571,9,2,1,7,0,764,896,200,205,204,2,1,59,10,0,15,33,10,60,-0.37649933393217744,0.20432803535546978,1.054437781630349,0.17043923023041932,11,0,1.2393724415286864,1.3372831571715573,0.26615390761519075
12128,53,1236,2992,6651,9,2,1,7,0,764,896,237,244,243,3,3,59,94,51,15,54,16,100,-0.4267074553742854,-0.4565575566942375,-0.4801945840905088,-0.1867418868455179,44,0,1.251282358570351,1.3464613522704694,-0.4718067069585335
12129,61,1236,2942,6574,16,2,1,7,0,764,896,234,241,240,2,1,59,119,62,15,10,11,60,0.34539853157872785,0.42826525355227446,-0.2721125559337587,-0.13789660587786837,11,0,1.2406957656444269,1.338302956626992,0.5162035039693825
12130,74,1236,6090,6592,28,2,1,7,0,764,896,206,211,210,2,1,59,107,58,15,6,11,60,-0.4282062052680797,-0.4300555195096816,-0.3115801692827735,-0.14705509605930267,23,0,1.244004075933778,1.3408524552655787,-0.4422155171547556
12131,74,1236,6090,6592,28,2,1,7,0,764,896,206,211,210,2,5,59,102,57,15,2,7,240,-0.4258831429326986,-0.4469696435705441,-0.4236243382902543,-0.1836890567850398,23,0,1.244004075933778,1.3408524552655787,-0.46109404944760296
12133,84,1236,2991,6607,27,2,1,7,0,764,896,205,210,209,3,2,59,69,24,6,54,15,25,-0.45293557851568506,-0.4131501710537226,1.164070040933168,0.7291071312979109,45,1,-1.5654130217833029,-1.9026197127443871,-0.4233369848619082
12135,70,1236,2960,6589,41,2,1,7,4,764,896,212,217,216,2,1,59,145,74,15,19,10,60,1.051809314853759,0.13857181960352652,-0.4058639122831977,-0.16842490648264935,11,1,-0.05483854366552239,-1.4457495567096552,0.19272167226196318
12136,82,1236,2820,6611,11,2,1,7,4,764,896,217,222,221,2,1,59,104,57,15,13,10,60,-0.10722393634714082,-0.3329776348504548,-0.41375743495300066,-0.17147773654312742,11,0,1.2492973723967402,1.3449316530873172,-0.3338155506809433
12138,82,1236,3017,6633,11,2,1,7,0,764,896,217,222,221,2,1,59,119,62,15,10,11,60,-0.413043852175861,-0.4071506114637759,-0.2721125559337587,-0.13789660587786837,11,1,-1.2577401648736366,0.605577047897182,-0.41664662705791194
12139,53,1236,2980,6594,9,2,1,7,0,764,896,211,216,215,2,1,59,99,56,10,36,0,180,-0.3967324574984001,-0.10180445253126397,0.6159087444190738,-0.10126264515213121,55,0,1.2446657379916484,1.341362354993296,-0.07568092979020023
12143,82,1236,3024,6636,11,2,1,7,0,764,896,217,222,221,2,1,59,145,74,15,19,10,60,-0.42658255954980256,-0.4442355068388533,-0.4058639122831977,-0.16842490648264935,11,1,-1.581292911172189,-1.6808133311873465,-0.4580419526850548
12144,72,1236,2831,6694,26,2,1,7,0,764,896,287,294,293,2,1,59,99,56,10,36,0,180,-0.4413202668387795,-0.36029380488595636,0.6159087444190738,-0.10126264515213121,55,0,1.2598839653226641,1.3530900487307946,-0.3643163057450834
12145,72,1236,2831,6694,26,2,1,7,0,764,896,287,294,293,2,1,59,155,80,27,1,0,84,-0.43894724617360525,-0.4354848095928649,-0.270139175266308,-0.15316075618025884,3,0,1.2598839653226641,1.3530900487307946,-0.4482792855571691
12146,16,1236,6143,6604,42,2,1,7,0,764,896,228,235,234,2,1,59,56,12,15,49,10,30,-0.411470164787377,-0.3896871577058701,-0.2080873165009125,-0.06157585436591597,23,0,1.2479740482809996,1.3439118536318826,-0.3971415053634818
12147,16,1236,6143,6604,42,2,1,7,0,764,896,228,235,234,2,1,59,56,12,15,49,10,30,-0.411470164787377,-0.3896871577058701,-0.2080873165009125,-0.06157585436591597,23,0,1.2479740482809996,1.3439118536318826,-0.3971415053634818
12148,78,1236,2952,6605,39,2,1,7,0,764,896,229,236,235,2,1,59,119,62,15,10,11,60,-0.45753174485665415,-0.45615353131996883,-0.2721125559337587,-0.13789660587786837,23,0,1.2486357103388699,1.3444217533596,-0.47136203060902315
12149,16,1236,6202,6590,42,2,1,7,3,764,896,210,215,214,2,1,59,119,62,15,10,11,60,-0.4189639142563484,-0.4136714941172951,-0.2721125559337587,-0.13789660587786837,11,1,-1.3894109143898163,-1.353967605720535,-0.42392314914080814
12150,70,1236,2995,6624,41,2,1,7,0,764,896,250,257,256,2,1,59,10,0,15,33,10,60,-0.251828321933391,0.2012870710384742,0.12322137111220602,-0.04631170406352548,11,1,0.28922572642700756,-0.5111033558037809,0.2627581973098392
12151,61,1236,2941,6706,16,2,1,7,0,764,896,263,262,261,2,5,59,165,82,15,15,7,200,-0.450437662026028,-0.4553773392030942,-0.4497168160043252,-0.1836890567850398,11,0,1.2638539376698856,1.3561494470970987,-0.47049289047134396
12154,70,1236,2913,6656,41,2,1,7,4,764,896,237,244,243,2,5,59,143,74,15,2,8,240,-0.43285232993884193,-0.4385652496507299,-0.34446984707361916,-0.17758339666408363,11,1,-0.5358668597371941,-1.2657549528254362,-0.4517154209852034
12155,61,1236,2942,6574,16,2,1,7,0,764,896,234,241,240,2,1,59,104,57,15,13,10,60,-0.3330355870121437,-0.41257092320530875,-0.41375743495300066,-0.17147773654312742,79,0,1.2406957656444269,1.338302956626992,-0.4226901828989841
12159,84,1236,3070,6680,27,2,1,7,0,764,896,249,256,255,2,1,59,56,12,15,49,10,30,0.016672721539851925,0.20429907296304908,-0.21707716176374364,-0.06462868442639405,11,1,-1.3775009973481518,-0.6192020980798558,0.26611348249250805
12163,30,1236,2973,6688,18,2,1,7,3,764,896,259,248,247,3,2,59,66,21,2,54,15,25,-0.4119197897555153,-0.3498963060069273,-0.041884811397839165,0.0574845179927298,83,1,0.07550888173491684,-0.7793106125830989,-0.35271429553513217
12164,74,1236,3304,6794,28,2,1,7,0,764,896,293,303,302,2,1,59,104,57,15,13,10,60,-0.450262807871752,-0.45400634643307586,-0.4166078736948739,-0.17147773654312742,11,0,1.2850271235217336,1.3724662383840533,-0.46895673580939917
12165,16,1236,3418,6825,42,2,1,7,0,764,896,321,333,332,2,1,59,106,58,15,5,11,60,0.4722926892533091,0.34154026568774887,-0.3181581048409426,-0.15010792611978074,23,0,1.2949520543897874,1.3801147342998135,0.4193651225828388
12166,61,1236,3452,6885,16,2,1,7,0,764,896,342,354,353,2,1,59,145,74,15,19,10,60,-0.43152843419932363,-0.44618525509661444,-0.4058639122831977,-0.16842490648264935,11,1,-1.764573301202248,-1.372323995918359,-0.4602249093099237
12167,28,1236,2818,6709,15,2,1,7,4,764,896,255,262,261,3,2,59,88,43,35,54,15,20,-0.4568073490746536,-0.45307482900564905,0.1116003516261072,0.2253901713190251,21,1,-1.4959385057069265,0.4673942216857844,-0.46792589518098887
12168,74,1236,3040,6711,28,2,1,7,0,764,896,250,257,256,2,1,59,169,82,15,34,0,60,-0.446765724786232,-0.4546259388941317,-0.4470856417810576,-0.17758339666408363,11,1,-1.711640336572628,-0.7420879324597335,-0.46964396289500604
12169,67,1236,3176,6739,37,2,1,7,4,764,896,283,290,289,2,1,59,56,12,15,49,10,30,0.36630609259715785,0.7303509421956343,-0.2080873165009125,-0.06157585436591597,11,1,-0.7409820976769715,-1.9857333683623126,0.8535309401956462
12170,61,1236,3203,6816,16,2,1,7,0,764,896,315,327,326,2,5,59,8,0,15,21,7,240,-0.4539347451115479,-0.4489476880857002,-0.11862739290981235,-0.16537207642217125,11,0,1.2923054061583064,1.378075135388944,-0.4633174311951546
12171,70,1236,3152,6791,41,2,1,7,4,764,896,303,314,313,2,1,59,119,62,15,10,11,60,0.7910268333335566,0.91187928219302,-0.2732088785267869,-0.13789660587786837,11,1,-0.26657040218400235,-0.9123944415173233,1.0562225053269882
12172,78,1236,3296,6793,39,2,1,7,0,764,896,315,327,326,2,1,59,56,12,15,49,10,30,-0.4364493296839481,-0.4266796630491255,-0.21707716176374364,-0.06462868442639405,11,1,0.21842788623489082,0.26853332787602385,-0.43843576818391783
12174,74,1236,2883,6891,28,2,1,7,0,764,896,342,354,353,2,1,59,104,57,15,13,10,60,-0.43402635068898077,-0.44855582691624823,-0.4168271382134796,-0.17147773654312742,11,0,1.3055386473157113,1.3882731299432907,-0.4628727548456443
12175,88,1236,3373,6892,28,2,1,7,0,764,896,342,354,353,2,1,59,169,82,15,34,0,60,-0.2611955087696052,-0.42192137367354493,-0.4470856417810576,-0.17758339666408363,11,0,1.3062003093735817,1.3887830296710082,-0.43314007711247665
12176,78,1236,3421,6893,39,2,1,7,0,764,896,357,369,368,2,1,59,110,59,15,9,11,60,-0.2756834244096164,-0.17597459083012784,-0.18923056790082768,-0.1195796255149998,11,1,0.2912107126006183,-0.5544448326597543,-0.1584917936058274
12177,70,1236,6226,6731,41,2,1,7,4,764,896,273,280,279,2,5,59,102,57,15,2,7,240,0.3055068052389038,-0.28221377257269126,-0.4372187384438039,-0.1836890567850398,11,1,-1.703038729820315,-0.3805690255081432,-0.27713952867971847
12178,61,1236,3391,6895,16,2,1,7,0,764,896,355,367,366,2,1,59,119,62,15,10,11,60,-0.03948044114763995,0.0018994482659691603,-0.2732088785267869,-0.13789660587786837,11,1,-1.3245680327185319,-1.835312948685699,0.04011683413455644
12179,74,1236,2816,6899,28,2,1,7,0,764,896,356,368,367,2,1,59,169,82,15,34,0,60,-0.43669912133291383,-0.45277796448333696,-0.4464278482252406,-0.17758339666408363,11,1,-0.08725998450116464,-1.958708682793294,-0.4675822816381854
12180,70,1236,3372,6897,41,2,1,7,3,764,896,369,382,381,2,1,59,106,58,15,5,11,60,1.0408184822992677,0.7945815928892099,-0.32254339521305536,-0.15010792611978074,84,0,1.3081852955471924,1.3903127288541601,0.9252451078348567
12181,74,1236,2816,6899,28,2,1,7,0,764,896,356,368,367,2,1,59,10,0,15,33,10,60,-0.457831494835413,-0.45628907531649765,0.09625183532371258,-0.052417364184481674,65,0,1.3088469576050625,1.3908226285818774,-0.4715035185384129
12182,74,1236,2816,6899,28,2,1,7,0,764,896,356,368,367,2,1,59,106,58,15,5,11,60,-0.3409040239545636,-0.3561840414014599,-0.3181581048409426,-0.15010792611978074,23,0,1.3088469576050625,1.3908226285818774,-0.35972805432059046
12183,58,1236,2901,6900,15,2,1,7,0,764,896,349,361,360,2,1,59,145,74,15,19,10,60,-0.36525870972872043,-0.42006059788530015,-0.4058639122831977,-0.16842490648264935,11,0,1.3095086196629329,1.3913325283095948,-0.4310581832943147
12184,70,1236,3148,6848,41,2,1,7,4,764,896,328,339,338,2,5,59,131,66,24,52,7,300,-0.4264576637253197,-0.3066091142949583,0.4207633228600563,-0.14400226599882457,3,1,-1.594526152329594,-0.9098449428787366,-0.3043658488065551
12185,70,1236,3147,6851,41,2,1,7,4,764,896,325,336,335,2,5,59,49,12,15,19,0,90,-0.3747507923894175,-0.30228213286730665,-0.12959061884009423,-0.1317909457569122,11,1,-0.40287278610527383,-0.9322805308982993,-0.29953504664596564
12186,61,1236,3198,6759,16,2,1,7,0,764,896,275,282,281,2,1,59,169,82,15,34,0,60,-0.35039610661526066,-0.4376419285803581,-0.4470856417810576,-0.17758339666408363,11,0,1.2757638547115502,1.3653276421960108,-0.4506845803567931
12187,61,1236,3198,6759,16,2,1,7,0,764,896,275,282,281,2,5,59,39,10,15,19,1,60,-0.45605797412775645,-0.4532268815658577,-0.1405538447703761,-0.10736830527308741,11,0,1.2757638547115502,1.3653276421960108,-0.46808759567171987
12188,61,1236,3198,6759,16,2,1,7,0,764,896,275,282,281,2,1,59,10,0,15,33,10,60,-0.45318537016465077,-0.44144440108127103,0.12322137111220602,-0.04631170406352548,65,0,1.2757638547115502,1.3653276421960108,-0.45492921823848254
12189,78,1236,3480,6859,39,2,1,7,0,764,896,346,358,357,2,5,59,181,85,15,2,7,240,-0.30715717217929606,-0.41988218954798867,-0.4343682997019305,-0.1836890567850398,11,1,-0.9891053693783152,-1.4217842695069405,-0.4308560576809009
12191,84,1236,3185,6758,27,2,1,7,0,764,896,274,281,280,3,2,59,69,24,6,54,15,25,-0.4522111827336845,-0.4068508507022217,1.164070040933168,0.7291071312979109,45,1,-1.4297722999199016,-1.7068182173009308,-0.4163030135151085
12192,74,1236,3303,6795,28,2,1,7,0,764,896,294,304,303,2,5,59,165,82,15,15,7,200,-0.4565575574256879,-0.45637074926312404,-0.4497168160043252,-0.1836890567850398,11,0,1.2856887855796038,1.3729761381117707,-0.47160458134511973
12195,67,1236,3063,6727,37,2,1,7,0,764,896,279,286,285,2,1,59,56,12,15,49,10,30,-0.03328560825329031,0.1549181938857661,-0.2080873165009125,-0.06157585436591597,11,1,-0.007860537556734647,-1.0883098475798036,0.2109736151532278
12196,72,1236,3313,6872,26,2,1,7,3,764,896,360,372,371,2,1,59,183,85,15,33,10,60,-0.28032954908037866,-0.2887668324441899,-0.3017132659455198,-0.14400226599882457,11,0,1.3009070129106197,1.3847038318492695,-0.28445647588529743
12197,70,1236,3155,6772,41,2,1,7,4,764,896,289,298,297,2,1,59,56,12,15,49,10,30,0.7910268333335566,1.2825979051779008,-0.21707716176374364,-0.06462868442639405,65,1,-0.44455749575109954,-1.501838526758562,1.4701757615984172
12198,72,1236,3050,6776,26,2,1,7,0,764,896,330,341,340,2,1,59,155,80,27,1,0,84,-0.4489389121322337,-0.44659478332544306,-0.270139175266308,-0.15316075618025884,3,0,1.2817188132323825,1.3699167397454668,-0.4606897982207754
12199,24,1236,3197,6756,4,2,1,7,3,764,896,276,283,282,3,2,59,71,28,11,54,15,100,-0.45293557851568506,-0.4148937070774484,1.0980714208328708,0.03306187750890501,44,1,-1.2623717992787284,-1.7756546805427709,-0.4252773907506805
12200,24,1236,3197,6756,4,2,1,7,3,764,896,276,283,282,3,3,59,94,51,15,54,16,100,-0.45293557851568506,-0.4565879672062792,-0.4801945840905088,-0.1867418868455179,44,0,1.2751021926536799,1.3648177424682935,-0.47184713208121626
12201,24,1236,3197,6756,4,2,1,7,3,764,896,276,283,282,3,2,59,89,44,39,54,15,20,-0.4329522465984282,-0.3639141039385431,0.22123261092892602,0.3017109228309775,85,0,1.2751021926536799,1.3648177424682935,-0.368358818013359
12202,30,1236,3186,6775,18,2,1,7,3,764,896,282,289,288,3,2,59,71,28,11,54,15,100,-0.4079730817018571,0.006746594261496496,1.273483035717381,0.0574845179927298,44,1,-0.20966746520716087,-0.29082667342989227,0.04553380057404585
12203,96,1236,3357,6802,28,2,1,7,0,764,896,303,314,313,2,1,59,145,74,15,19,10,60,-0.41631612277731184,-0.44018830212198556,-0.4058639122831977,-0.16842490648264935,11,0,1.2870121096953444,1.3739959375672055,-0.4535345515059275
12204,82,1236,3187,6781,11,2,1,7,0,764,896,294,304,303,2,1,59,145,74,15,19,10,60,-0.4219614140439369,-0.44241377235559165,-0.4058639122831977,-0.16842490648264935,39,0,1.283042137348123,1.3709365392009014,-0.456020696550917
12205,84,1236,3169,6736,27,2,1,7,0,764,896,292,302,301,3,3,59,94,51,15,54,16,100,-0.4556832866543079,-0.45659115306944553,-0.4801945840905088,-0.1867418868455179,44,0,1.2717938823643287,1.3622682438297067,-0.47184713208121626
12206,84,1236,3170,6737,27,2,1,7,0,764,896,269,276,275,3,2,59,89,44,39,54,15,20,-0.4388723086789155,-0.3858791823503973,0.22123261092892602,0.3017109228309775,85,1,-0.3214883529872331,0.1736919785205996,-0.392876654920451
12207,30,1236,3427,6830,18,2,1,7,3,764,896,309,321,320,3,2,59,71,28,11,54,15,100,-0.4329522465984282,-0.22492358271163343,1.273483035717381,0.0574845179927298,44,1,1.3346517778620024,0.7478390719303184,-0.21316677203425588
12210,78,1236,3300,6877,39,2,1,7,0,764,896,370,383,382,2,1,59,56,12,15,49,10,30,-0.4254584971294568,-0.4113747763983341,-0.21707716176374364,-0.06462868442639405,11,0,1.3028919990842303,1.3862335310324214,-0.4213561538504531
12211,61,1236,3308,3707,16,2,1,7,0,764,896,509,526,525,2,5,59,54,12,15,41,0,30,-0.4218115390545575,-0.4472127249301309,-0.4312985964414517,-0.16537207642217125,11,1,0.2991506572950613,-1.4064872776754205,-0.45901215562944103
12212,76,1236,2977,3606,42,2,1,7,3,764,896,433,446,445,2,1,59,56,12,15,49,10,30,-0.35801475190871485,-0.31745842649575023,-0.21707716176374364,-0.06462868442639405,11,0,0.671666395876012,0.8997891907900841,-0.28152565449079753
12213,53,1236,3172,3619,9,2,1,7,0,764,896,458,474,473,2,1,59,119,62,15,10,11,60,0.22210137364925278,0.28062772044424245,-0.27540152371284327,-0.13789660587786837,11,1,-0.8759611574825025,-0.9164736393390619,0.536577765801492
12214,53,1236,3054,3629,9,2,1,7,0,764,896,477,495,494,2,1,59,114,60,15,12,11,60,0.07562355069575977,-0.2153254458634155,-0.3949006863529158,-0.16842490648264935,65,1,-1.3318463153551046,-1.0000971946847048,-0.14181643049919024
12215,53,1236,3055,3630,9,2,1,7,0,764,896,463,479,478,2,1,59,110,59,15,9,11,60,-0.20813976252928812,-0.1148375291205762,-0.221681716654462,-0.125685285635956,11,1,-1.3953658729106486,-0.04964410221959299,-0.004371013377817336
12216,78,1236,3114,3705,39,2,1,7,0,764,896,511,528,527,2,1,59,56,12,15,49,10,30,-0.36518377223403076,-0.33830266032092354,-0.23922287814291304,-0.07378717460782835,11,0,0.6855612990912873,0.9104970850721482,-0.3100455785434824
12218,30,1236,2890,7000,18,2,1,7,3,764,896,413,426,425,3,2,59,71,28,11,54,15,100,-0.3330355870121437,0.7017571251808863,1.273483035717381,0.0574845179927298,44,0,1.3273734952254297,1.4050998209579628,1.1126155514694342
12219,78,1236,3109,3658,39,2,1,7,0,764,896,491,508,507,2,1,59,60,15,38,31,11,30,-0.42880570522559736,-0.3679471170831247,0.09515551273068437,0.08190715847655455,10,1,-1.3980125211421297,-1.2958390367607588,-0.3505919765942874
12220,78,1236,3109,3658,39,2,1,7,0,764,896,491,508,507,2,1,59,110,59,15,9,11,60,-0.4501379120472691,-0.4459309652911607,-0.221681716654462,-0.125685285635956,11,0,0.679606340570455,0.9059079875226922,-0.4572536627927411
12222,91,1236,2856,6929,28,2,1,7,0,764,896,367,380,379,2,1,59,104,57,15,13,10,60,-0.4254584971294568,-0.44567493774216177,-0.4168271382134796,-0.17147773654312742,11,1,0.05830566823029034,-1.995421463188942,-0.4596589575923651
12224,98,1236,3435,6968,28,2,1,7,0,764,896,395,408,407,2,1,59,60,15,38,31,11,30,0.666131008850701,2.964588845009695,0.09515551273068437,0.08190715847655455,10,0,1.320756874646727,1.4000008236807895,3.3483269614392954
12225,70,1236,3324,6922,41,2,1,7,0,764,896,375,388,387,2,1,59,145,74,15,19,10,60,0.5179546026842411,-0.07188282567359673,-0.4058639122831977,-0.16842490648264935,39,1,-0.30230015330899584,-0.43614809582933267,-0.04226956589290178
12228,98,1236,3037,6980,28,2,1,7,0,764,896,395,408,407,2,1,59,60,15,38,31,11,30,0.666131008850701,2.964588845009695,0.09515551273068437,0.08190715847655455,10,1,-0.4280159443043433,-1.8342931492302643,3.3483269614392954
12230,72,1236,3001,3620,26,2,1,7,0,764,896,485,503,502,2,1,59,114,60,15,12,11,60,0.22025291544690653,-0.14992546753824676,-0.3949006863529158,-0.16842490648264935,65,0,0.6736513820496227,0.9013188899732362,-0.05237584656359096
12231,72,1236,3001,3620,26,2,1,7,0,764,896,485,503,502,2,1,59,145,74,15,19,10,60,-0.45778153650561987,-0.4565381518913156,-0.41024920265531045,-0.17147773654312742,39,0,0.6736513820496227,0.9013188899732362,-0.4717662818358508
12232,76,1236,2978,3627,42,2,1,7,3,764,896,480,498,497,2,1,59,113,60,15,12,11,30,-0.25809809232243036,-0.41025393181165326,-0.43656094488798697,-0.16537207642217125,23,0,0.6743130441074929,0.9018287897009535,-0.4084605397146537
12233,70,1236,3325,6911,41,2,1,7,3,764,896,369,382,381,2,5,59,36,10,15,1,1,60,-0.3680064178673433,-0.37578868483102756,-0.31048384668974527,-0.14705509605930267,11,1,0.2025479968460048,0.4939090075270858,-0.38161825825330326
12234,70,1236,3328,6912,41,2,1,7,3,764,896,369,382,381,2,1,59,56,12,15,49,10,30,0.7910268333335566,1.2825979051779008,-0.21707716176374364,-0.06462868442639405,65,1,-0.4637456954293368,-0.43002929909672466,1.4701757615984172
12235,72,1236,3364,6915,26,2,1,7,3,764,896,380,393,392,2,1,59,106,58,15,5,11,60,1.4436824537511668,1.130897527661094,-0.32254339521305536,-0.15010792611978074,84,0,1.3346517778620024,0.7473291722026011,1.3007742849963253
12236,74,1236,2869,6951,28,2,1,7,0,764,896,383,396,395,2,1,59,175,84,15,33,10,30,-0.45303549517527136,-0.4488394845876165,-0.18089851619381342,-0.04631170406352548,65,1,-1.581954573230059,0.6162849421792461,-0.4631961558271063
12237,82,1236,3258,3633,11,2,1,7,0,764,896,472,490,489,2,1,59,106,58,15,5,11,60,0.11454108960461756,0.016003438277428984,-0.32429751136190044,-0.15010792611978074,84,1,-1.2636951233944689,0.6412700288373955,0.17461121730008808
12238,67,1236,3139,3652,37,2,1,7,3,764,896,495,512,511,2,1,59,174,84,44,33,10,30,-0.435874808891327,-0.4131183124220599,-0.10766416697953046,-0.01273057339826644,10,1,0.1317501566538881,-1.8256248538590696,-0.41238177661488107
12242,53,1236,3248,3667,9,2,1,7,0,764,896,489,506,505,2,5,59,143,74,15,2,8,240,-0.3835934167628037,-0.4400448803547182,-0.4383150610368321,-0.1836890567850398,11,1,-1.0565948992810807,0.04417744768039658,-0.4492090633788725
12243,88,1236,3283,3645,28,2,1,7,0,764,896,472,490,489,2,1,59,56,12,15,49,10,30,-0.16999657773222404,-0.0653221486928915,-0.22343583280330712,-0.06768151448687215,11,1,0.46059619941540225,0.7473291722026011,0.06336127967714161
12244,119,1236,2931,6933,18,2,1,7,3,764,896,361,373,372,3,2,59,89,44,39,54,15,20,-0.45373491179237535,-0.44102357751939836,0.22123261092892602,0.3017109228309775,85,1,-0.07601172951737038,-1.3560072046314045,-0.45446432932763087
12245,88,1236,3163,3624,28,2,1,7,0,764,896,480,479,478,2,1,59,169,82,15,34,0,60,-0.35491733546154003,-0.4380804192016074,-0.4464278482252406,-0.17758339666408363,11,1,-0.787298441727889,0.36439447668688274,-0.4465207927204692
12246,74,1236,3444,6963,28,2,1,7,0,764,896,392,405,404,2,1,59,169,82,15,34,0,60,-0.4353752255933956,-0.45254003842960094,-0.4464278482252406,-0.17758339666408363,11,0,1.3200952125888568,1.3994909239530722,-0.4673195183407475
